Customer_ID,Recency_Days,Frequency_LT,Monetary_Val_USD,Tenure_Days,CSAT,Will_Churn_90D
1755,9,12,1212.71,3601,5,0
1756,95,12,811.74,2101,5,0
1757,59,8,1400.66,2091,5,0
1758,46,10,1244.96,922,4,1
1759,135,7,931.3,435,1,1
1760,94,9,1579.24,486,1,0
1761,10,13,2061.86,106,5,0
1762,23,13,1615.12,3446,4,0
1763,18,9,722.61,1827,5,0
1764,82,9,426.38,3389,4,0
1765,3,11,1760.0,928,3,0
1766,51,12,1716.37,1309,4,0
1767,87,13,1386.63,872,2,0
1768,126,10,1930.28,43,2,0
1769,26,13,583.99,1262,5,0
1770,104,8,1082.29,2414,3,1
1771,8,12,906.92,2643,5,0
1772,113,9,1251.77,1695,2,0
1773,9,13,1822.95,833,2,0
1774,31,11,1670.36,1872,4,0
1775,96,9,485.64,576,3,0
1776,10,16,2485.82,2132,1,0
1777,16,9,969.71,3244,1,0
1778,77,10,1089.78,2378,3,0
1779,77,14,2248.08,599,4,1
1780,62,13,2336.72,94,3,0
1781,72,13,1507.02,376,1,0
1782,47,11,996.59,2554,5,0
1783,18,8,592.71,2798,4,0
1784,26,15,1271.91,2794,3,0
1785,13,15,1823.55,400,5,0
1786,144,6,549.66,1322,2,1
1787,53,6,961.86,2869,2,0
1788,31,15,2103.42,375,3,0
1789,38,7,922.24,1422,4,1
1790,177,4,465.24,1305,2,1
1791,10,10,1011.96,304,3,0
1792,53,10,906.46,101,3,0
1793,43,11,787.09,1916,2,1
1794,57,9,582.13,641,2,0
1795,2,8,864.83,3333,4,0
1796,124,12,1183.29,404,3,1
1797,162,9,1123.55,1932,1,1
1798,50,8,781.24,671,5,1
1799,72,4,462.86,1808,3,0
1800,154,7,777.82,2349,3,1
1801,74,7,650.62,517,4,0
1802,10,10,1970.2,230,5,0
1803,52,14,2084.42,168,3,0
1804,56,9,875.67,2725,3,0
1805,34,10,850.45,2445,1,0
1806,81,13,1207.2,118,5,1
1807,164,15,2323.1,302,1,0
1808,156,8,1137.45,1210,4,0
1809,36,9,857.14,1088,2,0
1810,8,7,713.23,915,4,1
1811,252,9,253.07,366,4,0
1812,110,13,2142.58,1151,4,0
1813,8,14,1496.83,1171,3,0
1814,153,10,1446.24,1136,2,1
1815,123,13,791.71,2654,1,0
1816,44,12,1627.28,2947,5,0
1817,54,11,1948.94,3635,1,0
1818,31,9,1067.08,1178,1,0
1819,4,9,1321.87,926,3,0
1820,25,10,2036.64,2192,5,0
1821,98,10,1005.54,65,5,1
1822,1,15,2114.71,410,2,0
1823,25,10,622.69,2021,2,1
1824,31,7,1034.9,1231,4,0
1825,47,10,1732.35,2238,2,0
1826,152,14,2039.57,1297,4,0
1827,26,12,1198.25,2816,3,1
1828,26,12,2035.73,696,4,0
1829,81,10,1722.55,419,4,0
1830,37,9,1344.27,2182,2,1
1831,16,13,1205.29,2775,2,0
1832,37,2,200.53,3480,2,0
1833,10,15,1913.06,826,3,0
1834,12,9,1705.56,3281,3,0
1835,42,6,705.75,2264,4,1
1836,33,11,1380.61,1715,1,0
1837,148,13,1071.96,1852,1,0
1838,28,13,1442.47,3405,4,0
1839,53,10,857.8,1368,4,0
1840,61,8,1235.26,2933,3,1
1841,1,11,1288.81,2988,2,0
1842,66,10,1396.03,2208,1,0
1843,12,12,1391.2,3278,3,1
1844,195,12,1191.72,2959,1,0
1845,10,14,10.0,2993,1,1
1846,33,11,1683.42,477,4,1
1847,6,14,1617.71,3005,2,0
1848,347,11,1417.12,597,4,1
1849,42,14,2704.38,618,2,0
1850,55,10,1050.56,2092,3,0
1851,5,7,1180.99,2672,5,0
1852,84,14,987.16,2866,5,0
1853,15,8,1476.76,2801,1,0
1854,137,7,838.92,1008,4,1
1855,14,14,2034.86,915,2,0
1856,13,6,777.01,3584,1,0
1857,3,14,1751.08,33,4,0
1858,39,6,891.42,2382,4,0
1859,50,9,822.72,3245,2,0
1860,5,9,945.74,1733,4,0
1861,90,15,2624.94,2093,3,1
1862,37,6,480.47,37,2,1
1863,45,14,1524.02,2128,2,0
1864,35,8,941.23,550,3,0
1865,31,6,345.7,2022,3,0
1866,50,21,3957.94,3126,5,0
1867,11,8,709.03,1910,1,1
1868,13,8,564.7,2647,1,0
1869,119,16,1464.23,2302,1,0
1870,176,12,1352.86,3335,3,1
1871,29,14,2236.4,2645,5,0
1872,19,13,1380.14,1389,1,1
1873,62,12,1629.88,1075,5,0
1874,32,8,1180.71,1526,2,0
1875,2,15,1998.12,1501,2,0
1876,11,15,1501.96,3416,5,0
1877,76,8,1455.84,1826,2,0
1878,65,7,707.0,2981,4,0
1879,2,17,2303.66,1748,2,0
1880,16,7,791.59,726,2,0
1881,16,12,919.9,1911,2,0
1882,67,14,1357.2,3086,4,1
1883,2,7,1017.65,106,3,0
1884,7,11,2400.86,1723,1,0
1885,97,6,794.57,3463,4,0
1886,12,10,1348.9,2429,4,0
1887,64,11,849.25,2491,1,1
1888,17,9,1947.32,686,2,1
1889,7,9,880.34,2313,5,1
1890,17,13,2094.08,375,1,0
1891,77,10,939.44,2800,2,0
1892,117,9,1079.71,1366,2,0
1893,107,12,1152.7,732,4,0
1894,31,6,515.98,3546,4,0
1895,67,9,1382.39,3470,2,0
1896,14,13,2236.16,2661,2,0
1897,21,13,621.82,3507,2,1
1898,136,9,1530.38,1536,1,0
1899,1,7,1335.7,2094,2,0
1900,6,5,254.0,2855,1,0
1901,14,22,748.98,921,5,0
1902,2,12,1529.34,161,5,0
1903,13,13,1107.29,566,3,0
1904,53,9,1457.67,3231,4,0
1905,33,6,873.9,2560,3,0
1906,134,12,1869.56,2315,2,0
1907,103,14,1848.37,2373,1,0
1908,26,20,2209.14,1406,3,0
1909,19,11,1304.19,887,3,0
1910,29,8,647.02,407,4,0
1911,54,12,2018.48,2289,2,1
1912,19,9,1283.88,1669,2,1
1913,59,18,2327.83,672,2,0
1914,32,14,1335.52,4,4,0
1915,49,12,1766.48,1747,1,0
1916,35,13,1830.53,222,4,1
1917,21,15,1969.47,1097,4,1
1918,178,16,1378.4,3582,4,0
1919,87,5,799.87,2889,1,1
1920,10,11,986.15,961,3,0
1921,122,13,1604.09,3023,4,1
1922,41,13,813.85,2235,2,0
1923,135,6,1018.27,2828,1,0
1924,97,11,1588.28,1797,1,1
1925,34,10,475.01,476,4,1
1926,2,12,737.53,1615,4,0
1927,19,8,877.25,2434,4,0
1928,47,10,1347.91,3191,1,1
1929,61,12,880.43,1307,4,1
1930,18,11,1305.79,269,3,0
1931,10,9,1322.56,38,1,1
1932,109,10,1747.73,1751,3,0
1933,250,11,1751.1,3635,3,1
1934,45,12,1250.98,455,4,0
1935,12,9,944.42,1510,3,1
1936,20,15,1035.91,2289,4,0
1937,2,9,1273.18,2357,4,1
1938,148,12,1226.01,696,4,0
1939,8,13,1357.59,2344,1,0
1940,52,10,1671.67,3078,2,0
1941,20,13,1703.91,756,5,0
1942,49,12,1178.04,3063,3,0
1943,64,10,577.7,946,1,1
1944,107,18,2313.11,3309,3,0
1945,14,12,797.71,1489,1,0
1946,1,13,917.98,1750,5,0
1947,9,7,822.99,123,1,0
1948,139,13,1816.28,851,4,1
1949,125,12,1325.72,1947,1,1
1950,55,7,888.39,3555,5,0
1951,56,5,872.08,2917,2,0
1952,66,8,924.31,846,2,1
1953,12,12,1397.77,3218,1,1
1954,148,14,1883.78,1206,2,0
1955,33,9,1703.21,1970,5,0
1956,29,14,2342.3,1995,1,1
1957,44,9,1358.64,2128,1,0
1958,3,9,654.53,2213,4,1
1959,11,11,1760.61,3584,2,0
1960,81,10,1130.62,2730,5,0
1961,6,15,2151.83,978,5,0
1962,56,17,3167.11,2768,3,0
1963,17,7,910.21,2916,1,1
1964,30,11,1199.58,496,1,0
1965,21,14,1596.56,3623,2,0
1966,27,9,1257.23,3566,5,0
1967,77,13,1019.84,273,1,0
1968,22,5,654.6,1760,3,0
1969,51,7,1112.77,3183,3,1
1970,39,6,153.48,2376,3,0
1971,66,11,1148.32,2539,3,0
1972,166,13,1763.14,2519,4,0
1973,80,15,1877.79,1913,5,1
1974,15,12,1160.91,2213,5,0
1975,2,14,1598.13,3611,1,0
1976,19,8,1077.86,369,4,0
1977,55,13,1334.02,3118,2,0
1978,4,13,1990.13,1609,3,0
1979,42,14,1962.28,748,1,0
1980,55,8,1419.35,1085,5,1
1981,25,12,1350.83,733,3,0
1982,89,15,1923.29,3470,4,0
1983,7,16,2493.7,100,2,1
1984,5,4,486.9,1571,4,0
1985,79,12,1367.34,2748,2,1
1986,42,10,1505.59,1264,2,0
1987,70,8,1540.9,1347,4,0
1988,35,10,1687.96,122,1,1
1989,17,11,2099.32,1585,2,0
1990,103,6,882.92,422,2,1
1991,97,8,966.93,3281,2,1
1992,72,8,851.04,2163,2,0
1993,20,11,2049.74,2122,5,0
1994,54,16,2368.03,3173,4,0
1995,27,9,673.51,418,4,0
1996,6,15,2078.05,1153,1,0
1997,150,11,813.36,1729,1,0
1998,9,16,738.35,1373,3,0
1999,181,2,335.43,2436,5,1
2000,36,17,2887.55,526,5,1
2001,13,10,1508.44,3334,4,0
2002,47,9,1616.06,1817,1,1
2003,124,14,856.58,2752,4,0
2004,80,13,1228.06,2344,3,0
2005,99,11,1107.16,1894,5,0
2006,65,15,1163.42,1180,5,0
2007,71,10,1755.3,2422,1,0
2008,114,16,1145.89,2651,1,0
2009,18,13,1163.03,3495,4,0
2010,41,8,803.29,836,2,0
2011,16,7,806.94,337,2,0
2012,264,11,1612.5,2834,5,0
2013,174,11,1930.49,1138,1,1
2014,3,9,1179.61,3630,2,0
2015,74,12,2089.75,886,1,1
2016,156,9,1583.8,738,4,0
2017,12,11,1323.74,3427,5,1
2018,51,17,1146.89,1174,4,0
2019,149,9,978.23,3197,3,0
2020,3,10,1716.11,777,3,0
2021,72,15,2130.02,1503,3,0
2022,22,8,920.91,1440,5,1
2023,155,13,1281.72,2438,2,1
2024,213,11,1254.46,2798,3,0
2025,174,11,1715.65,1316,4,0
2026,39,13,1607.78,1964,3,0
2027,119,12,997.56,2984,5,1
2028,112,9,1212.21,554,2,1
2029,24,14,1596.94,375,3,0
2030,106,12,833.71,762,5,0
2031,3,12,333.46,2398,3,0
2032,55,9,10.0,2419,5,1
2033,16,11,1319.39,3007,3,1
2034,8,10,1458.51,2725,1,0
2035,5,9,1412.31,2751,5,0
2036,72,10,1378.23,3200,4,0
2037,25,13,1841.75,448,5,0
2038,78,9,1414.75,3460,1,0
2039,5,16,1857.94,940,4,0
2040,23,12,1555.03,1955,2,0
2041,47,9,959.32,2463,4,0
2042,94,13,1918.26,2683,3,1
2043,24,14,992.92,3622,5,0
2044,59,14,1791.35,3129,5,0
2045,131,9,1336.93,2530,1,0
2046,58,8,1398.8,1454,4,0
2047,16,5,572.74,250,4,0
2048,2,6,890.67,1262,3,0
2049,123,8,706.22,511,1,1
2050,2,13,1533.03,2318,2,0
2051,125,10,1390.18,1358,4,0
2052,46,13,1998.17,636,3,1
2053,168,12,1250.77,3193,5,1
2054,97,11,1699.17,1269,1,0
2055,371,13,1048.44,1921,1,1
2056,26,12,1494.4,1643,3,0
2057,88,5,326.62,1104,5,1
2058,31,14,1325.22,1684,5,1
2059,40,10,1064.37,1174,1,0
2060,60,12,2281.45,195,1,0
2061,125,6,1111.06,621,2,0
2062,249,11,897.79,1556,1,1
2063,88,11,964.29,578,4,1
2064,33,8,669.48,485,5,0
2065,33,12,1388.82,1799,2,0
2066,81,11,976.57,3585,3,0
2067,17,10,513.69,1274,2,0
2068,8,12,648.43,1778,3,0
2069,27,10,415.2,2408,5,1
2070,21,13,1342.83,2445,1,0
2071,22,18,2151.35,1651,2,0
2072,16,8,958.81,360,4,1
2073,3,13,1033.31,1755,4,0
2074,2,5,464.64,647,5,0
2075,264,11,1834.47,2596,4,1
2076,34,14,2431.15,602,5,0
2077,30,13,2441.83,2344,2,0
2078,69,12,1209.53,519,4,0
2079,15,7,565.99,320,3,1
2080,180,14,1451.42,2986,3,0
2081,93,11,1897.29,1862,2,1
2082,6,8,1011.59,1162,3,0
2083,33,8,433.22,271,4,0
2084,127,10,1625.56,800,4,0
2085,174,6,988.46,1464,4,1
2086,38,11,1365.06,370,2,1
2087,58,14,1917.36,2674,2,0
2088,11,11,1795.72,2661,3,1
2089,284,13,1290.74,148,3,0
2090,16,13,2701.96,3506,4,0
2091,172,16,2511.73,2301,2,0
2092,63,16,1970.14,3635,5,0
2093,57,9,1119.84,313,1,1
2094,44,8,821.31,2219,3,0
2095,16,8,962.2,196,1,1
2096,12,11,1809.69,1936,5,1
2097,15,10,1536.18,95,3,0
2098,13,8,720.39,2870,1,0
2099,91,12,1876.29,3630,3,0
2100,26,16,2461.31,1793,2,0
2101,4,10,611.65,2193,3,0
2102,209,11,1737.48,1381,3,1
2103,130,15,2234.36,369,3,0
2104,158,13,2306.32,3352,2,1
2105,317,11,842.58,3527,1,1
2106,12,6,533.96,2122,3,1
2107,31,8,865.24,2698,1,0
2108,86,10,1202.48,1747,3,0
2109,72,6,10.0,3069,4,1
2110,11,11,1662.76,89,1,0
2111,102,13,905.08,3632,4,0
2112,16,16,1417.12,151,2,0
2113,16,14,1278.0,124,2,0
2114,47,13,1052.27,2359,3,0
2115,54,13,1871.95,651,2,0
2116,53,6,162.67,1488,2,1
2117,6,11,1187.58,163,3,0
2118,126,12,1479.28,604,4,0
2119,19,13,2031.69,350,4,1
2120,9,12,1922.49,3267,3,0
2121,132,7,1174.54,3075,4,0
2122,187,13,1400.51,1887,1,1
2123,119,13,1023.17,496,5,0
2124,100,9,972.87,1282,3,0
2125,64,5,447.99,2819,3,0
2126,49,12,1084.29,1822,2,1
2127,6,12,1810.09,1525,2,0
2128,32,14,2120.04,2996,3,1
2129,28,9,1910.17,3418,2,1
2130,19,8,1072.83,3489,1,0
2131,78,6,410.29,2575,3,0
2132,42,15,1657.74,175,4,0
2133,6,13,924.63,2784,1,0
2134,15,16,1744.06,2447,4,0
2135,69,6,870.17,3211,2,0
2136,5,16,2073.19,1597,1,1
2137,115,9,810.05,1956,1,0
2138,42,10,549.15,191,3,1
2139,40,6,491.8,2449,1,0
2140,54,12,1122.69,2022,1,0
2141,105,16,2370.93,2551,1,0
2142,26,11,1048.7,1421,3,0
2143,68,10,1569.07,1648,1,0
2144,51,10,895.87,3353,2,0
2145,19,10,1533.91,1696,1,1
2146,127,14,1817.43,492,2,1
2147,96,8,1061.12,1356,4,0
2148,65,17,2596.44,2085,5,0
2149,115,13,1236.18,2357,2,1
2150,122,14,1990.45,3369,1,0
2151,74,4,780.66,3501,1,0
2152,109,12,900.31,3448,3,0
2153,72,8,996.15,3315,1,0
2154,69,11,825.14,867,5,0
2155,58,15,1154.84,1850,2,1
2156,84,12,1503.79,3190,3,0
2157,11,12,1755.6,2187,1,0
2158,128,9,1576.13,806,4,1
2159,124,8,1239.2,3158,4,1
2160,2,10,1299.22,2243,4,0
2161,105,15,2038.74,1428,5,0
2162,9,11,1341.43,1477,4,0
2163,25,12,1492.9,3319,5,0
2164,82,15,749.6,2383,5,0
2165,11,11,1173.38,185,4,0
2166,103,10,1888.1,1248,1,1
2167,108,9,1018.43,2445,4,0
2168,43,12,1682.99,3566,2,0
2169,1,18,1408.41,2626,5,0
2170,21,14,1752.21,2308,4,0
2171,58,12,824.1,1177,3,0
2172,239,9,1079.4,2289,4,1
2173,60,10,1548.62,692,5,0
2174,19,11,1636.1,3649,4,0
2175,61,10,689.48,3268,5,0
2176,47,17,1543.18,1429,1,1
2177,91,9,999.69,1853,5,0
2178,7,21,1762.47,1402,4,0
2179,86,7,563.9,3222,1,1
2180,47,19,1444.67,1451,1,0
2181,198,17,2019.6,3207,3,0
2182,26,14,1846.3,3175,2,0
2183,61,8,619.37,1032,2,0
2184,162,10,1071.67,3399,2,0
2185,7,21,1138.05,2367,1,0
2186,167,8,1150.67,2915,4,0
2187,70,11,1334.88,721,3,1
2188,5,8,708.82,386,3,0
2189,22,12,1522.34,213,5,0
2190,74,10,1396.43,209,1,0
2191,5,10,996.43,2062,5,1
2192,53,15,961.53,3103,3,0
2193,26,12,1119.59,3310,2,0
2194,59,16,1976.38,2574,5,0
2195,3,11,989.22,1012,3,0
2196,124,9,1332.09,1423,4,0
2197,218,13,2213.62,1678,2,0
2198,209,14,1800.4,691,4,0
2199,84,13,2243.41,2503,3,0
2200,9,15,1530.64,776,1,0
2201,86,11,1662.91,789,1,1
2202,2,15,2172.28,990,4,0
2203,2,12,1911.55,2013,2,0
2204,24,12,2069.82,631,2,0
2205,41,8,492.31,1403,5,0
2206,89,12,1413.98,582,1,0
2207,69,9,638.13,3594,5,0
2208,36,12,1084.64,2924,4,0
2209,20,9,1043.6,3073,3,0
2210,352,8,1523.62,3413,4,1
2211,34,7,1219.46,2453,5,1
2212,37,13,1133.3,570,3,1
2213,11,7,995.11,752,5,0
2214,96,14,2957.01,923,3,1
2215,71,13,935.86,1939,4,0
2216,15,19,3330.58,1065,2,0
2217,6,8,740.96,931,5,1
2218,69,5,658.4,3207,2,0
2219,64,11,1548.27,146,2,1
2220,20,11,1679.36,13,2,0
2221,181,7,1006.79,2461,5,0
2222,10,12,936.53,2945,1,0
2223,34,11,1306.63,1181,5,0
2224,173,14,1232.79,1773,2,1
2225,33,12,1512.72,3007,5,0
2226,62,7,964.06,317,3,0
2227,31,16,2665.32,743,4,0
2228,20,11,718.43,784,2,0
2229,249,10,1151.99,2762,4,1
2230,32,10,1897.44,636,2,1
2231,135,16,1052.76,2923,4,0
2232,16,11,1268.14,3534,5,1
2233,15,11,943.45,1089,3,0
2234,2,10,1655.47,1487,5,0
2235,64,9,1225.63,2194,4,1
2236,28,16,1102.29,3372,1,0
2237,120,7,718.68,1229,2,1
2238,39,7,412.44,2813,4,0
2239,207,10,1800.03,2600,4,1
2240,13,13,2291.05,276,3,1
2241,122,17,2334.78,11,3,1
2242,90,13,649.49,2226,3,0
2243,89,13,2056.16,2861,3,0
2244,112,11,808.98,498,4,1
2245,86,9,710.72,165,4,1
2246,60,8,913.12,3257,3,0
2247,9,11,1617.55,1072,4,0
2248,2,10,987.22,3102,4,1
2249,153,4,331.09,1869,3,0
2250,58,14,1688.97,2164,5,1
2251,96,9,1210.64,3472,2,1
2252,40,14,634.72,1802,4,1
2253,8,14,1249.04,2809,2,0
2254,9,13,2381.49,3337,4,0
2255,70,11,1511.09,3560,3,0
2256,34,10,1872.34,1664,4,0
2257,14,16,2320.42,579,5,1
2258,41,12,1840.07,668,4,1
2259,4,10,2014.43,1359,5,0
2260,53,6,627.31,996,1,1
2261,19,12,1212.89,1587,4,0
2262,96,7,1038.2,2334,1,0
2263,23,9,936.25,1013,2,0
2264,37,10,593.21,1911,5,0
2265,1,8,1200.18,2857,4,1
2266,5,7,697.37,1071,3,1
2267,30,9,1285.39,2732,2,0
2268,40,9,1522.26,294,4,0
2269,55,15,1304.18,3331,3,0
2270,21,12,1890.48,1750,3,1
2271,72,9,1390.01,3234,5,1
2272,119,8,1550.8,2541,3,0
2273,91,8,969.59,336,3,1
2274,3,13,1286.32,3371,3,0
2275,40,5,643.27,2554,5,0
2276,7,9,1541.06,1547,5,0
2277,17,9,1582.48,2778,3,1
2278,260,19,1515.86,2692,1,1
2279,10,10,1053.99,515,2,0
2280,42,14,1733.21,1749,5,0
2281,58,10,955.23,2523,3,0
2282,73,10,1031.31,2672,3,0
2283,50,12,1315.22,42,2,1
2284,1,20,3567.24,2131,1,0
2285,24,9,860.28,1841,3,0
2286,44,8,1442.82,1510,4,1
2287,6,15,1772.42,2742,5,0
2288,26,9,980.4,780,3,1
2289,3,14,1791.25,396,2,1
2290,5,19,1578.54,1224,4,0
2291,31,6,623.09,720,1,1
2292,9,9,1230.38,3155,1,0
2293,51,9,532.89,1448,5,0
2294,71,10,804.32,1117,5,0
2295,97,7,1179.0,2948,1,1
2296,14,14,1168.75,120,5,0
2297,11,12,1463.66,1349,4,0
2298,7,10,808.69,2576,1,0
2299,61,14,2735.12,3649,1,0
2300,74,13,2357.45,3397,4,0
2301,2,10,981.16,2327,2,0
2302,166,19,2970.03,219,1,0
2303,4,13,1290.08,901,3,0
2304,47,12,2028.25,2416,4,1
2305,75,9,1142.91,1419,4,0
2306,123,16,1364.22,2118,2,1
2307,76,15,2356.57,2034,3,1
2308,98,6,856.68,328,2,0
2309,25,15,1554.21,2141,4,0
2310,102,11,848.15,1819,3,1
2311,6,6,681.14,1584,2,1
2312,136,5,600.67,2829,5,0
2313,48,8,708.73,202,2,0
2314,102,18,1392.19,3492,5,0
2315,37,9,996.25,2754,2,1
2316,62,11,443.07,1004,3,0
2317,45,10,1281.06,2244,2,0
2318,79,10,1076.26,2982,5,0
2319,6,10,572.97,1504,5,0
2320,4,11,966.3,2446,5,0
2321,18,7,826.91,737,3,0
2322,11,8,751.53,2262,5,0
2323,124,10,1121.78,1490,2,1
2324,15,12,1766.34,1525,5,0
2325,224,9,929.15,1484,1,1
2326,25,7,1171.25,1868,1,0
2327,13,13,1421.79,902,4,0
2328,94,7,992.7,517,1,1
2329,65,15,2296.4,1534,2,0
2330,42,16,1521.13,11,5,0
2331,49,13,2414.49,3321,2,1
2332,77,12,1490.57,342,1,0
2333,16,11,740.22,2486,1,0
2334,337,9,751.97,1141,1,0
2335,221,9,785.34,2897,2,1
2336,64,8,854.88,3020,5,1
2337,14,16,1658.45,1282,4,0
2338,69,6,338.69,1659,5,1
2339,5,11,1339.22,614,2,1
2340,2,15,2559.2,607,5,1
2341,18,13,1856.15,846,4,0
2342,38,4,626.48,2849,5,0
2343,122,15,1172.61,1442,5,0
2344,78,8,695.09,1125,2,0
2345,82,10,805.7,1729,4,0
2346,34,14,1964.1,3341,5,0
2347,26,7,345.38,1940,4,0
2348,28,9,1601.05,955,1,0
2349,264,10,523.88,167,4,1
2350,3,14,511.25,656,3,1
2351,122,12,788.82,48,2,0
2352,52,17,1710.05,3049,4,0
2353,35,9,439.02,2090,4,1
2354,78,8,353.02,2303,3,0
2355,41,6,907.21,253,1,0
2356,125,7,651.51,251,2,0
2357,139,10,585.81,1972,3,0
2358,33,9,958.61,647,5,1
2359,20,17,1376.32,1241,5,1
2360,54,13,1788.28,2307,2,0
2361,147,9,1203.33,2047,5,1
2362,15,12,1807.51,3079,1,1
2363,59,10,1532.51,2274,4,1
2364,60,9,672.44,1744,3,0
2365,80,7,518.01,2614,3,0
2366,9,12,1212.72,929,2,1
2367,76,14,1223.91,2695,5,0
2368,144,9,778.82,2914,4,0
2369,12,21,1823.57,2259,4,1
2370,17,10,920.72,2538,5,0
2371,214,12,1442.3,2974,5,0
2372,12,14,2140.32,2363,4,0
2373,116,8,1277.41,3645,5,0
2374,41,9,746.96,2824,2,0
2375,18,15,2440.65,454,3,0
2376,123,10,1784.65,3512,5,0
2377,36,9,521.24,1683,1,1
2378,44,6,914.58,2067,3,1
2379,27,12,1384.89,2550,1,0
2380,54,7,409.06,2494,3,0
2381,11,10,1316.73,1636,5,1
2382,30,12,1979.8,2071,5,1
2383,210,12,1534.79,1971,5,0
2384,18,11,1130.09,743,4,1
2385,65,8,949.88,1672,3,0
2386,24,13,2449.89,2870,1,0
2387,90,10,1172.92,1433,5,0
2388,9,14,1730.2,2987,2,0
2389,211,10,947.63,1998,1,0
2390,37,9,1582.63,939,4,0
2391,17,5,288.14,1421,5,1
2392,5,14,2147.04,3405,5,0
2393,12,16,973.01,2638,3,1
2394,45,10,1327.63,2975,2,1
2395,25,15,1530.82,2582,1,0
2396,106,10,693.48,3475,4,0
2397,34,15,2717.57,130,3,0
2398,18,11,1269.87,98,1,0
2399,58,12,609.06,331,4,0
2400,74,6,673.29,1447,2,0
2401,11,16,579.52,212,4,0
2402,12,8,715.12,1500,4,0
2403,3,9,1412.26,1529,2,0
2404,80,5,504.13,3445,5,0
2405,66,7,502.21,1062,2,0
2406,39,11,1054.83,3454,3,0
2407,112,11,1573.76,2397,5,0
2408,99,8,1229.72,1462,5,0
2409,53,11,1255.04,1483,5,0
2410,122,9,838.98,377,1,0
2411,14,14,1801.14,1478,4,0
2412,8,12,931.57,265,4,0
2413,19,8,1101.91,3195,4,0
2414,4,16,1207.56,2334,4,0
2415,46,12,928.4,1357,4,0
2416,166,8,1044.97,553,5,0
2417,3,10,1514.64,1498,4,1
2418,8,11,1091.5,3548,1,0
2419,37,8,1407.44,2735,2,0
2420,163,10,1583.09,1706,3,1
2421,23,16,1727.27,739,2,0
2422,43,6,589.93,1824,1,0
2423,3,11,1385.02,1131,4,1
2424,10,6,484.88,1028,3,0
2425,259,10,1964.78,1462,3,1
2426,202,10,1354.92,2379,2,1
2427,1,13,2310.6,688,4,0
2428,182,7,600.91,2922,3,0
2429,62,13,2384.26,872,2,0
2430,122,8,949.62,144,5,0
2431,37,18,2927.73,3209,4,1
2432,44,15,2441.9,3028,1,0
2433,41,15,2635.58,1567,4,0
2434,66,14,2139.58,178,4,0
2435,10,15,1711.15,232,3,0
2436,2,8,1139.03,3520,1,0
2437,23,8,827.3,394,2,1
2438,74,9,995.8,2343,3,0
2439,14,8,1049.22,1660,5,0
2440,68,10,509.2,204,2,1
2441,211,15,2438.13,3556,1,0
2442,6,12,1144.79,1064,3,1
2443,67,2,129.14,2242,4,1
2444,36,8,849.89,853,5,0
2445,122,11,1734.61,396,1,0
2446,12,15,1771.69,2502,1,0
2447,71,12,639.33,1766,3,0
2448,110,12,2296.13,372,4,0
2449,174,10,1067.55,3016,3,0
2450,69,11,664.27,807,3,0
2451,42,4,320.76,3207,2,0
2452,58,5,236.64,2516,2,1
2453,122,23,3525.59,3132,2,0
2454,51,10,723.23,621,1,0
2455,2,7,544.61,268,3,0
2456,161,8,1792.33,2653,4,0
2457,71,16,1654.81,3138,2,0
2458,68,10,979.93,997,1,0
2459,15,9,1224.69,1219,2,0
2460,65,9,350.9,2655,3,0
2461,31,13,2206.83,3078,1,0
2462,64,12,1298.96,3519,2,1
2463,7,17,2424.61,2464,4,0
2464,65,14,1655.88,2738,2,0
2465,447,15,2272.96,1427,4,1
2466,3,13,1256.58,1871,3,0
2467,227,8,1038.5,1291,3,1
2468,32,6,1200.77,2398,4,0
2469,123,17,835.86,1945,1,1
2470,92,10,2288.74,3113,1,1
2471,51,12,1921.55,2165,1,0
2472,81,8,850.04,1903,3,0
2473,127,8,490.74,3469,1,1
2474,32,9,442.64,2629,5,0
2475,24,12,847.81,497,5,1
2476,67,12,1645.36,1985,3,1
2477,99,9,924.92,212,5,0
2478,87,9,1209.48,945,2,1
2479,96,8,1184.79,3120,4,0
2480,35,9,1207.25,3355,3,1
2481,103,15,872.02,844,5,0
2482,8,8,1006.59,564,3,0
2483,48,11,1365.31,587,2,0
2484,1,4,244.13,1534,1,0
2485,24,10,257.79,3300,4,0
2486,28,5,627.43,524,2,0
2487,31,20,2484.93,1430,2,0
2488,72,12,1294.05,328,3,1
2489,30,9,821.78,3259,3,1
2490,36,7,203.22,2072,5,0
2491,17,8,977.07,791,3,0
2492,29,12,1579.17,3041,4,0
2493,16,14,1601.71,2588,5,0
2494,5,19,3144.27,178,1,0
2495,56,7,586.9,2191,5,0
2496,67,8,958.41,3481,4,0
2497,58,18,2493.76,846,1,0
2498,38,8,1208.81,1794,5,0
2499,29,11,985.39,2194,1,0
2500,120,13,1476.93,2328,3,0
2501,44,12,1725.38,2057,3,1
2502,40,15,1603.47,2840,1,0
2503,2,10,1787.95,1556,1,1
2504,26,14,945.97,2893,2,0
2505,29,8,1009.22,2851,4,0
2506,31,13,1655.52,2025,3,1
2507,53,13,890.93,605,2,0
2508,46,16,1927.8,3480,2,0
2509,57,9,978.26,576,4,0
2510,87,15,1582.31,3006,1,0
2511,101,16,1121.72,560,5,1
2512,76,11,1058.06,2891,5,0
2513,187,4,631.45,791,1,1
